date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason,event_type
2016-04-04,BUY,21,5276.055,110797.155,152,0.0,0.0,buy_signal,buy
2016-04-05,BUY,22,5261.052,115743.144,153,0.0,0.0,buy_signal,buy
2016-04-06,BUY,26,5041.008,131066.208,154,0.0,0.0,buy_signal,buy
2016-04-07,BUY,26,5046.009,131196.234,155,0.0,0.0,buy_signal,buy
2016-04-08,BUY,26,4900.98,127425.47999999998,156,0.0,0.0,buy_signal,buy
2016-04-11,SELL,26,5063.987,131663.662,156,4227.99997260277,3369.0817781685173,take_profit,take_profit
2016-04-11,BUY,8,5066.013,40528.104,157,0.0,0.0,buy_signal,buy
2016-04-12,BUY,12,5041.008,60492.096,158,0.0,0.0,buy_signal,buy
2016-04-14,SELL,26,5633.8730000000005,146480.698,154,15352.849342465759,12233.91799854384,take_profit,take_profit
2016-04-14,SELL,26,5633.8730000000005,146480.698,155,15232.885698630143,12138.32496895343,take_profit,take_profit
2016-04-14,SELL,8,5633.8730000000005,45070.984000000004,157,4533.241863013704,3612.3137785424697,take_profit,take_profit
2016-04-14,SELL,12,5633.8730000000005,67606.47600000001,158,7104.589972602752,5661.292519668503,take_profit,take_profit
2016-04-15,SELL,21,5698.86,119676.06,152,8803.117438356163,7014.764130754109,take_profit,take_profit
2016-04-15,SELL,22,5698.86,125374.92,153,9561.315726027395,7618.93443628493,take_profit,take_profit
2016-06-03,BUY,9,5566.113,50095.017,159,0.0,0.0,buy_signal,buy
2016-06-06,BUY,8,5381.076,43048.608,160,0.0,0.0,buy_signal,buy
2016-06-07,BUY,9,5581.116,50230.044,161,0.0,0.0,buy_signal,buy
2016-06-08,SELL,8,5618.876,44951.008,160,1895.5664657534262,1510.4821382356176,take_profit,take_profit
2016-06-08,BUY,7,5621.124,39347.868,162,0.0,0.0,buy_signal,buy
2016-06-10,BUY,3,5596.119,16788.357,163,0.0,0.0,buy_signal,buy
2016-06-13,BUY,8,5356.071,42848.568,164,0.0,0.0,buy_signal,buy
