label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
bulk_pct__init500000__pct0.15,bulk_pct,500000.0,,0.15,3032,6487076.222568509,6487076.222568509,0,106487076.22256851,0.005237635502409521,0.3991419443327495,2704005.8181780875,2418116.8564657527,626749.7538629947,1653823.8496765925,877,24,24,24,270294.8426070212,222887.8442972103,0.8335233751425314,14.829432800967403,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2694634.142480211,-1.0326595891664663
bulk_pct__init500000__pct0.2,bulk_pct,500000.0,,0.2,3032,7845442.461779633,7845442.461779633,0,107845442.46177964,0.006297214865546019,0.4553514097613208,2704005.8181780875,2418116.8564657527,700030.2499725629,2000127.5473558793,789,19,19,19,412918.0243041912,338748.65641100565,0.8542458808618505,26.11833370389823,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3009694.6998680737,-1.0101472919181196
bulk_pct__init500000__pct0.25,bulk_pct,500000.0,,0.25,3032,8644029.015557008,8644029.015557008,0,108644029.015557,0.006914446179030254,0.4779241910088413,2691049.1326301396,2424306.645753424,771361.2418629738,2203720.266688092,690,15,15,15,576268.6010371338,396525.8887571294,0.8884057971014493,64.67803842455048,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3316373.6015831134,-1.0722051175307574
bulk_pct__init1000000__pct0.03,bulk_pct,1000000.0,,0.03,3032,3690620.963588081,3690620.963588081,0,103690620.96358807,0.0030166958680084566,0.45887885860049055,1171945.625794515,1171707.7134246575,146782.84197260306,949808.0513135414,1795,189,189,189,19527.095045439582,8459.712484476757,0.7832869080779944,4.187173246884345,83,83,1294,0.4267810026385224,55,0,0,5139460.0,631074.9307387862,0.3396633894041847
bulk_pct__init1000000__pct0.05,bulk_pct,1000000.0,,0.05,3032,5146114.838233761,5146114.838233761,0,105146114.83823375,0.0041794064308131595,0.5705041955379376,1171945.625794515,1171707.7134246575,211627.04394520176,1320873.5976952566,1619,112,112,112,45947.45391280144,28692.798979959625,0.8264360716491661,6.292981072407034,126,126,1276,0.420844327176781,57,0,0,5139460.0,909864.6701846966,0.48532753119064925
bulk_pct__init1000000__pct0.08,bulk_pct,1000000.0,,0.08,3032,6046419.0230795415,6046419.0230795415,0,106046419.02307954,0.004891242308572075,0.45558809451350535,2534484.3207534254,2367686.3984931507,386859.7112876559,1541482.116507008,1258,54,54,54,111970.72264962114,72076.00574896683,0.8076311605723371,7.833582947498131,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1663256.1560026386,-1.5244512854954981
bulk_pct__init1000000__pct0.1,bulk_pct,1000000.0,,0.1,3032,6241452.4592250995,6241452.4592250995,0,106241452.4592251,0.005044717284911737,0.44434477386432886,2534484.3207534254,2367686.3984931507,458767.533479434,1591204.2004035634,1134,40,40,40,156036.31148062748,113384.20492266038,0.8350970017636684,9.295339370851421,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1972415.0692612138,-1.4794827569764504
bulk_pct__init1000000__pct0.12,bulk_pct,1000000.0,,0.12,3032,6596721.968744514,6596721.968744514,0,106596721.96874452,0.0053236219584120725,0.4529959264615202,2534484.3207534254,2367686.3984931507,500568.9601643716,1681777.0821992191,1065,34,34,34,194021.23437483865,163131.5300702381,0.8507042253521127,11.03056309099059,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2152135.2061345647,-1.338096963522979
bulk_pct__init1000000__pct0.15,bulk_pct,1000000.0,,0.15,3032,6539539.599681488,6539539.599681488,0,106539539.59968148,0.0052787884884308856,0.40237661460631474,2704005.8181780875,2418116.8564657527,626943.8295342276,1667198.9328923814,876,24,24,24,272480.81665339536,222887.8442972103,0.8333333333333334,14.94127652276176,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2695468.5471635885,-1.0184950486610302
bulk_pct__init1000000__pct0.2,bulk_pct,1000000.0,,0.2,3032,7921460.309111564,7921460.309111564,0,107921460.30911157,0.0063561495665913625,0.4597868951273407,2704005.8181780875,2418116.8564657527,700268.925424618,2019507.6385718945,788,19,19,19,416918.96363745077,338748.65641100565,0.8540609137055838,26.361715981703156,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3010720.8558707125,-1.0057118065520998
bulk_pct__init1000000__pct0.25,bulk_pct,1000000.0,,0.25,3032,8738553.586991074,8738553.586991074,0,108738553.58699107,0.006987229121138139,0.4831611191287245,2691049.1326301396,2424306.645753424,771870.3643287292,2227818.4867882743,689,15,15,15,582570.2391327382,396525.8887571294,0.888243831640058,65.37437334904106,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3318562.5115435356,-1.0669681894108742
bulk_pct__init2000000__pct0.03,bulk_pct,2000000.0,,0.03,3032,3718470.53602903,3718470.53602903,0,103718470.53602903,0.0030390833419782215,0.462255342244244,1171945.625794515,1171707.7134246575,147092.3754520551,956908.0583931408,1794,189,189,189,19674.44728057688,8459.712484476757,0.7831661092530657,4.211177571587953,83,83,1294,0.4267810026385224,55,0,0,5139460.0,632405.7321899736,0.34377663422362437
bulk_pct__init2000000__pct0.05,bulk_pct,2000000.0,,0.05,3032,5253851.029530721,5253851.029530721,0,105253851.02953072,0.004264883008282094,0.5818371889920244,1171945.625794515,1171707.7134246575,212023.4855890374,1348340.0057544615,1618,112,112,112,46909.384192238576,28692.798979959625,0.8263288009888752,6.403639195028155,126,126,1276,0.420844327176781,57,0,0,5139460.0,911569.1226912929,0.501470176041922
bulk_pct__init2000000__pct0.08,bulk_pct,2000000.0,,0.08,3032,6154155.214376501,6154155.214376501,0,106154155.2143765,0.004976053629593302,0.4635525593092981,2534484.3207534254,2367686.3984931507,387256.1529314917,1568948.524566213,1257,54,54,54,113965.83730326853,72076.00574896683,0.807478122513922,7.955344968434006,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1664960.6085092349,-1.5065112474314684
bulk_pct__init2000000__pct0.1,bulk_pct,2000000.0,,0.1,3032,6349188.65052206,6349188.65052206,0,106349188.65052205,0.005129385914611317,0.45189161821781393,2534484.3207534254,2367686.3984931507,459163.9751232696,1618670.6084627681,1133,40,40,40,158729.7162630515,117746.95261987511,0.8349514563106796,9.438528520359453,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1974119.52176781,-1.4584688887108455
bulk_pct__init2000000__pct0.12,bulk_pct,2000000.0,,0.12,3032,6704458.160041473,6704458.160041473,0,106704458.16004147,0.005408031949677206,0.4602897736415023,2534484.3207534254,2367686.3984931507,500965.40180820785,1709243.490258424,1064,34,34,34,197189.94588357274,188141.36219526955,0.8505639097744361,11.194380009318712,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2153839.658641161,-1.3149595587993264
bulk_pct__init2000000__pct0.15,bulk_pct,2000000.0,,0.15,3032,6647275.7909784475,6647275.7909784475,0,106647275.79097845,0.005363239997238756,0.40893333647423646,2704005.8181780875,2418116.8564657527,627340.2711780635,1694665.3409515864,875,24,24,24,276969.824624102,222887.8442972103,0.8331428571428572,15.170953247168056,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2697172.9996701847,-0.9894932869395754
bulk_pct__init2000000__pct0.2,bulk_pct,2000000.0,,0.2,3032,8077558.338198499,8077558.338198499,0,108077558.3381985,0.0064770491619750015,0.4687327162854547,2704005.8181780875,2418116.8564657527,700756.9389588654,2059303.4779507124,787,19,19,19,425134.64937886834,338748.65641100565,0.8538754764930114,26.861486696258503,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3012819.0105540897,-0.9967659853939856
bulk_pct__init2000000__pct0.25,bulk_pct,2000000.0,,0.25,3032,8932649.464500476,8932649.464500476,0,108932649.46450047,0.007136499260323337,0.4936461211083436,2691049.1326301396,2424306.645753424,772913.6573698282,2277301.5482377755,688,15,15,15,595509.9643000317,396525.8887571294,0.8880813953488372,66.80422101890044,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3323048.022757256,-1.056483187431255
bulk_pct__init5000000__pct0.03,bulk_pct,5000000.0,,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
bulk_pct__init5000000__pct0.05,bulk_pct,5000000.0,,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
bulk_pct__init5000000__pct0.08,bulk_pct,5000000.0,,0.08,3032,6478577.14466714,6478577.14466714,0,106478577.14466713,0.005230966960543482,0.4862170855635421,2534484.3207534254,2367686.3984931507,388448.3967671084,1651657.0834399576,1257,54,54,54,119973.65082716926,72076.00574896683,0.807478122513922,8.3220023506244,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1670086.5155013192,-1.453807653557721
bulk_pct__init5000000__pct0.1,bulk_pct,5000000.0,,0.1,3032,6673610.580812698,6673610.580812698,0,106673610.5808127,0.005383871234651005,0.47347769933431655,2534484.3207534254,2367686.3984931507,460356.2189588857,1701379.1673365128,1133,40,40,40,166840.26452031746,117746.95261987511,0.8349514563106796,9.869708606835935,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1979245.4287598946,-1.3963300663080127
bulk_pct__init5000000__pct0.12,bulk_pct,5000000.0,,0.12,3032,7028880.090332111,7028880.090332111,0,107028880.0903321,0.005661741460911696,0.4811760720397123,2534484.3207534254,2367686.3984931507,502157.64564382343,1791952.0491321683,1064,34,34,34,206731.76736270916,188141.36219526955,0.8505639097744361,11.68767571820253,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2158965.5656332453,-1.2463641530054343
bulk_pct__init5000000__pct0.15,bulk_pct,5000000.0,,0.15,3032,6971697.721269087,6971697.721269087,0,106971697.72126909,0.005617074044682813,0.42792609573520546,2704005.8181780875,2418116.8564657527,628532.5150136856,1777373.8998253306,875,24,24,24,290487.4050528786,229441.65806330036,0.8331428571428572,15.862570106625608,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2702298.906662269,-0.9029126255347231
bulk_pct__init5000000__pct0.2,bulk_pct,5000000.0,,0.2,3032,8547566.940799894,8547566.940799894,0,108547566.94079989,0.006840111496552614,0.4942311638068709,2704005.8181780875,2418116.8564657527,702224.8473972235,2179128.09691096,787,19,19,19,449871.944252626,399241.4359398863,0.8538754764930114,28.36628811203063,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3019130.1038918206,-0.9712675378725695
bulk_pct__init5000000__pct0.25,bulk_pct,5000000.0,,0.25,3032,9517045.372456552,9517045.372456552,0,109517045.37245655,0.007584463144597375,0.5228346804259489,2691049.1326301396,2424306.645753424,776053.15852051,2426288.219131014,688,15,15,15,634469.6914971035,699871.6788314834,0.8880813953488372,71.10929507811554,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3336545.9251319263,-1.02729462811365
bulk_pct__init10000000__pct0.03,bulk_pct,10000000.0,,0.03,3032,3941813.6072721165,3941813.6072721165,0,103941813.60727212,0.0032184233665191186,0.48610790200936077,1171945.625794515,1171707.7134246575,149568.68624657538,1013847.4383555343,1794,189,189,189,20856.15665223342,8459.712484476757,0.7831661092530657,4.403683205697353,83,83,1294,0.4267810026385224,55,0,1,10352250.0,643052.3284960422,0.37353774084702396
bulk_pct__init10000000__pct0.05,bulk_pct,10000000.0,,0.05,3032,6117114.8922318015,6117114.8922318015,0,106117114.8922318,0.004946903915756362,0.6496944361001242,1171945.625794515,1171707.7134246575,215195.96230136597,1568421.6443410527,1618,112,112,112,54617.09725206966,28692.798979959625,0.8263288009888752,7.290315781820174,126,126,1276,0.420844327176781,57,0,1,11358450.0,925208.7994722956,0.6078659884491768
bulk_pct__init10000000__pct0.08,bulk_pct,10000000.0,,0.08,3032,7017419.077077584,7017419.077077584,0,107017419.07707758,0.005652790562520549,0.518994762705367,2534484.3207534254,2367686.3984931507,390428.62964382215,1789030.1631528034,1257,54,54,54,129952.20513106638,72076.00574896683,0.807478122513922,8.93099438816954,375,375,1284,0.4234828496042216,245,0,1,11358450.0,1678600.2852902375,-1.3711372048964103
bulk_pct__init10000000__pct0.1,bulk_pct,10000000.0,,0.1,3032,7212452.513223142,7212452.513223142,0,107212452.51322314,0.005804989432894869,0.5051160303492845,2534484.3207534254,2367686.3984931507,462336.451835598,1838752.2470493594,1133,40,40,40,180311.31283057856,117746.95261987511,0.8349514563106796,10.585868302962973,378,378,1273,0.4198548812664908,245,0,1,11358450.0,1987759.1985488127,-1.2973364937417393
bulk_pct__init10000000__pct0.12,bulk_pct,10000000.0,,0.12,3032,7567722.022742555,7567722.022742555,0,107567722.02274255,0.00608158102507228,0.5118944721932682,2534484.3207534254,2367686.3984931507,504137.87852053624,1929325.1288450146,1064,34,34,34,222580.0594924281,188141.36219526955,0.8505639097744361,12.507005079773748,382,382,1255,0.41391820580474936,245,0,1,11358450.0,2167479.3354221634,-1.1364042922032838
bulk_pct__init10000000__pct0.15,bulk_pct,10000000.0,,0.15,3032,7510539.65367953,7510539.65367953,0,107510539.65367953,0.006037118862970869,0.4566700972424172,2704005.8181780875,2418116.8564657527,630512.7478903938,1914746.979538177,875,24,24,24,312939.1522366471,229441.65806330036,0.8331428571428572,17.01129690417557,531,531,1159,0.38225593667546176,244,0,1,11358450.0,2710812.676451187,-0.8266056492919043
bulk_pct__init10000000__pct0.2,bulk_pct,10000000.0,,0.2,3032,9328218.062160216,9328218.062160216,0,109328218.06216022,0.0074399592937532955,0.5311779212175902,2704005.8181780875,2418116.8564657527,704662.9397259966,2378148.3332218705,787,19,19,19,490958.8453768535,399241.4359398863,0.8538754764930114,30.86565707282255,562,562,1280,0.42216358839050133,244,0,1,11967975.0,3029612.3845646437,-0.9343207804618501
bulk_pct__init10000000__pct0.25,bulk_pct,10000000.0,,0.25,3032,10487685.73592921,10487685.73592921,0,110487685.7359292,0.00832367888876373,0.5625145595921366,2691049.1326301396,2424306.645753424,781267.6483835209,2673744.565795343,688,15,15,15,699179.0490619473,699871.6788314834,0.8880813953488372,78.25971929006492,618,618,1315,0.4337071240105541,244,0,1,12451725.0,3358964.9884564644,-0.9876147489474625
combo__init0__yen100000__pct0.03,combo,0.0,100000.0,0.03,3032,3663585.225098875,3663585.225098875,0,103663585.22509888,0.0029949573373888594,0.4555207418303152,1171945.625794515,1171707.7134246575,146479.36263013718,942915.5241452134,1797,189,189,189,19384.048810046956,8424.693535841807,0.7835281023928771,4.163870388405176,83,83,1294,0.4267810026385224,55,0,0,5139460.0,629770.1583113456,0.3355900414570461
combo__init0__yen100000__pct0.05,combo,0.0,100000.0,0.05,3032,4735155.923216961,4735155.923216961,0,104735155.92321697,0.0038526175652384698,0.5273699567540988,1171945.625794515,1171707.7134246575,204880.6119452017,1216103.1847120563,1631,114,114,114,41536.45546681545,28218.115358549316,0.8228080931943593,5.569076321506282,121,120,1278,0.42150395778364114,57,0,0,5139460.0,880859.2084432718,0.44315940835630013
combo__init0__yen100000__pct0.08,combo,0.0,100000.0,0.08,3032,4630276.419739488,4630276.419739488,0,104630276.41973948,0.0037690305352311437,0.3811564439938053,2005608.331767127,1908253.841547945,302991.34350684297,1180448.8356278816,1421,64,64,64,72348.0690584295,68853.22461563325,0.7790288529204785,4.623499284941089,245,244,1281,0.4224934036939314,220,0,0,6454120.0,1302674.3354221636,-1.4706151678275874
combo__init0__yen100000__pct0.1,combo,0.0,100000.0,0.1,3032,4584217.905124483,4584217.905124483,0,104584217.90512449,0.003732298469645512,0.37658616372382386,2005608.331767127,1908253.841547945,307284.2041643792,1168706.6165853536,1409,59,59,59,77698.60856143192,80200.6147604152,0.7721788502484032,4.57810917400928,245,244,1267,0.4178759894459103,220,0,0,6454120.0,1321130.966358839,-1.4970805078384937
combo__init0__yen100000__pct0.12,combo,0.0,100000.0,0.12,3032,4600291.277280296,4600291.277280296,0,104600291.2772803,0.0037451188081705222,0.3769092958590042,2005608.331767127,1908253.841547945,308993.26010958524,1172804.383484335,1405,56,56,56,82148.05852286243,83269.97153544502,0.7686832740213523,4.589081689305176,245,244,1261,0.41589709762532984,220,0,0,6454120.0,1328478.8439973614,-1.5060734504344193
combo__init0__yen100000__pct0.15,combo,0.0,100000.0,0.15,3032,4653004.441598304,4653004.441598304,0,104653004.4415983,0.0037871508674913734,0.38077990035957204,2005608.331767127,1908253.841547945,311221.6964931467,1186243.147782764,1396,51,51,51,91235.38120780987,90629.47881924507,0.7686246418338109,4.648209572729949,245,244,1247,0.4112796833773087,220,0,0,6454120.0,1338059.7344986808,-1.5054139897650507
combo__init0__yen100000__pct0.2,combo,0.0,100000.0,0.2,3032,4736115.781589926,4736115.781589926,0,104736115.78158993,0.0038533822001955986,0.38730682892654006,2005608.331767127,1908253.841547945,312559.7808219137,1207431.6634623753,1394,49,49,49,96655.42411408013,90629.47881924507,0.7682926829268293,4.713373401814046,245,244,1246,0.4109498680738786,220,0,0,6454120.0,1343812.6649076517,-1.4957974007564412
combo__init0__yen100000__pct0.25,combo,0.0,100000.0,0.25,3032,4762884.044474212,4762884.044474212,0,104762884.04447421,0.0038747035391937246,0.389446531896126,2005608.331767127,1908253.841547945,312800.7783561602,1214256.0000438432,1395,47,47,47,101337.95839306834,90858.01895778083,0.7684587813620072,4.7343611816723135,245,244,1244,0.4102902374670185,220,0,0,6454120.0,1344848.804419525,-1.4932661345713336
combo__init0__yen300000__pct0.03,combo,0.0,300000.0,0.03,3032,3663585.225098875,3663585.225098875,0,103663585.22509888,0.0029949573373888594,0.4555207418303152,1171945.625794515,1171707.7134246575,146479.36263013718,942915.5241452134,1797,189,189,189,19384.048810046956,8424.693535841807,0.7835281023928771,4.163870388405176,83,83,1294,0.4267810026385224,55,0,0,5139460.0,629770.1583113456,0.3355900414570461
combo__init0__yen300000__pct0.05,combo,0.0,300000.0,0.05,3032,5041676.002718264,5041676.002718264,0,105041676.00271827,0.00409646924673801,0.5589778529123248,1171945.625794515,1171707.7134246575,211239.35824657162,1294247.8219093834,1621,112,112,112,45014.964309984505,28458.530816188024,0.8266502159161012,6.18570973370688,126,126,1276,0.420844327176781,57,0,0,5139460.0,908197.8627968337,0.4691387405509519
combo__init0__yen300000__pct0.08,combo,0.0,300000.0,0.08,3032,5800436.51501712,5800436.51501712,0,105800436.51501712,0.004697305212719272,0.43751750204520684,2534484.3207534254,2367686.3984931507,385621.7334794365,1478771.0083776475,1260,54,54,54,107415.49101883556,69613.28190072984,0.8063492063492064,7.252533008112808,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1657933.6213720317,-1.5652980361177247
combo__init0__yen300000__pct0.1,combo,0.0,300000.0,0.1,3032,5914357.874255115,5914357.874255115,0,105914357.87425512,0.004787174229982982,0.4348493559967542,2534484.3207534254,2367686.3984931507,419392.11846573936,1507814.2713872464,1183,44,44,44,134417.22441488897,111804.4520572213,0.8284023668639053,7.4606608629830236,376,375,1253,0.41325857519788917,245,0,0,7178080.0,1803125.273746702,-1.527284691966913
combo__init0__yen300000__pct0.12,combo,0.0,300000.0,0.12,3032,5653780.923131016,5653780.923131016,0,105653780.92313102,0.004581482458575925,0.39789806110454984,2534484.3207534254,2367686.3984931507,463756.74646573904,1441382.436511346,1103,36,36,36,157049.47008697267,163131.5300702381,0.8186763372620127,7.248908800868166,376,375,1246,0.4109498680738786,245,0,0,7178080.0,1993865.5821240107,-1.5441486371266673
