label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
combo__init500000__yen1000000__pct0.08,combo,500000.0,1000000.0,0.08,3032,13625640.940599715,13625640.940599715,0,113625640.94059971,0.010673388949285822,0.34495295744998566,6416700.215780824,6223001.412452055,1230866.4115616607,3473739.0438386532,755,42,42,42,324420.0223952313,277237.7789307965,0.8291390728476821,13.151160274761192,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5291960.047823219,-1.948308340032948
combo__init500000__yen1000000__pct0.1,combo,500000.0,1000000.0,0.1,3032,15299522.47067164,15299522.47067164,0,115299522.47067164,0.01190256773150411,0.37495826785234115,6416700.215780824,6223001.412452055,1374870.0034520652,3900480.629876318,652,34,34,34,449985.9550197541,351926.02965302597,0.8312883435582822,21.262279816743483,567,567,1516,0.5,346,0,301,14485400.0,5911085.931728233,-1.9460734781794047
combo__init500000__yen1000000__pct0.12,combo,500000.0,1000000.0,0.12,3032,11947490.03838489,11947490.03838489,0,111947490.03838488,0.00942429439618353,0.2865524479154766,6420234.930217862,6223001.412452055,1543430.9512328831,3045909.0183822424,552,25,25,25,477899.6015353956,415604.75678087666,0.802536231884058,14.840688152081677,572,572,1591,0.524736147757256,346,0,348,14485400.0,6635793.172823219,-2.221187741388037
combo__init500000__yen1000000__pct0.15,combo,500000.0,1000000.0,0.15,3032,12557513.618078336,12557513.618078336,0,112557513.61807834,0.009880325895816666,0.2978936786802101,6420234.930217877,6223001.412452055,1563731.7478904102,3201429.242031264,533,22,22,22,570796.0735490153,729197.8280162446,0.7917448405253283,18.298751039145234,634,633,1565,0.5161609498680739,346,0,347,14485400.0,6723073.97262533,-2.221620916955758
combo__init500000__yen1000000__pct0.2,combo,500000.0,1000000.0,0.2,3032,13199545.411402846,13199545.411402846,0,113199545.41140285,0.010357844476396538,0.31330633743772235,6420234.930217877,6223001.412452055,1544358.0013150678,3365109.682282096,537,19,19,19,694712.9163896234,784183.220277278,0.7988826815642458,18.945084184263777,634,633,1545,0.5095646437994723,346,0,339,14485400.0,6639778.911609499,-2.223919339992441
combo__init500000__yen1000000__pct0.25,combo,500000.0,1000000.0,0.25,3032,13580051.465615809,13580051.465615809,0,113580051.46561581,0.010639679604097285,0.3218737977667492,6420234.930217877,6223001.412452055,1546127.8560000001,3462116.402384202,526,18,18,18,754447.3036453227,825587.9233074014,0.7984790874524715,20.667295360897338,618,617,1540,0.5079155672823219,346,0,339,14485400.0,6647388.186015831,-2.2229046501119623
combo__init500000__yen2000000__pct0.03,combo,500000.0,2000000.0,0.03,3032,10287333.899930125,10287333.899930125,0,110287333.89993012,0.008171584895319883,0.34516628029952057,4596075.667013705,4596075.667013698,572117.3244931535,2671700.261576743,1275,144,144,144,71439.81874951476,24856.483773118944,0.7929411764705883,5.792150129348059,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2459748.6741424804,0.18805243691093798
combo__init500000__yen2000000__pct0.05,combo,500000.0,2000000.0,0.05,3032,13270134.849087901,13270134.849087901,0,113270134.8490879,0.010410194571806697,0.38379016194481586,6416700.215780824,6223001.412452055,856997.4233972437,3383105.8475148496,1068,75,75,75,176935.13132117203,115318.91600690004,0.8473782771535581,8.551861591554575,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3684555.921833773,-1.2652355467799767
combo__init500000__yen2000000__pct0.08,combo,500000.0,2000000.0,0.08,3032,13625640.940599715,13625640.940599715,0,113625640.94059971,0.010673388949285822,0.34495295744998566,6416700.215780824,6223001.412452055,1230866.4115616607,3473739.0438386532,755,42,42,42,324420.0223952313,277237.7789307965,0.8291390728476821,13.151160274761192,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5291960.047823219,-1.948308340032948
combo__init500000__yen2000000__pct0.1,combo,500000.0,2000000.0,0.1,3032,14530314.063526982,14530314.063526982,0,114530314.06352699,0.011339762052642754,0.3466829022962303,6416700.215780824,6223001.412452055,1504662.0561095895,3704377.614363439,605,30,30,30,484343.80211756605,440012.5421346753,0.8413223140495868,23.060304932958747,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469111.035620052,-2.1005361788278645
combo__init500000__yen2000000__pct0.12,combo,500000.0,2000000.0,0.12,3032,13221526.428652456,13221526.428652456,0,113221526.42865245,0.010374149108650199,0.3124046412913233,6416700.215780824,6223001.412452055,1581978.1492602818,3370713.552087276,533,24,24,24,550896.9345271856,475712.92903806176,0.8442776735459663,25.287124000606315,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6801522.150395778,-2.194972751178417
combo__init500000__yen2000000__pct0.15,combo,500000.0,2000000.0,0.15,3032,13431983.344344156,13431983.344344156,0,113431983.34434415,0.010530110808486759,0.31014589798616926,6416700.215780824,6223001.412452055,1688801.061260287,3424367.718395575,430,18,18,18,746221.2969080086,758616.8931966472,0.8534883720930233,61.39077907268815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7260794.234828496,-2.283115399496764
combo__init500000__yen2000000__pct0.2,combo,500000.0,2000000.0,0.2,3032,15452445.649436545,15452445.649436545,0,115452445.64943655,0.01201404643920112,0.34282323480488147,6709064.6870958805,6223001.412452055,1790187.5208767098,3939467.0686867465,397,13,13,13,1188649.6653412727,1586789.0226344918,0.929471032745592,887.5520281086165,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7696692.955145119,-2.3990198568733025
combo__init500000__yen2000000__pct0.25,combo,500000.0,2000000.0,0.25,3032,16517994.912040686,16517994.912040686,0,116517994.91204068,0.012787078731519408,0.3628148980389612,6832790.585378185,6223001.412452055,1793830.9924931442,4211119.616466167,386,12,12,12,1376499.5760033906,1797094.5268491944,0.961139896373057,3979.0676197935936,627,626,1671,0.5511213720316622,346,0,415,16031560.0,7712357.617084432,-2.3865809640877718
combo__init500000__yen5000000__pct0.03,combo,500000.0,5000000.0,0.03,3032,10287333.899930125,10287333.899930125,0,110287333.89993012,0.008171584895319883,0.34516628029952057,4596075.667013705,4596075.667013698,572117.3244931535,2671700.261576743,1275,144,144,144,71439.81874951476,24856.483773118944,0.7929411764705883,5.792150129348059,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2459748.6741424804,0.18805243691093798
combo__init500000__yen5000000__pct0.05,combo,500000.0,5000000.0,0.05,3032,13270134.849087901,13270134.849087901,0,113270134.8490879,0.010410194571806697,0.38379016194481586,6416700.215780824,6223001.412452055,856997.4233972437,3383105.8475148496,1068,75,75,75,176935.13132117203,115318.91600690004,0.8473782771535581,8.551861591554575,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3684555.921833773,-1.2652355467799767
combo__init500000__yen5000000__pct0.08,combo,500000.0,5000000.0,0.08,3032,13625640.940599715,13625640.940599715,0,113625640.94059971,0.010673388949285822,0.34495295744998566,6416700.215780824,6223001.412452055,1230866.4115616607,3473739.0438386532,755,42,42,42,324420.0223952313,277237.7789307965,0.8291390728476821,13.151160274761192,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5291960.047823219,-1.948308340032948
combo__init500000__yen5000000__pct0.1,combo,500000.0,5000000.0,0.1,3032,14530314.063526982,14530314.063526982,0,114530314.06352699,0.011339762052642754,0.3466829022962303,6416700.215780824,6223001.412452055,1504662.0561095895,3704377.614363439,605,30,30,30,484343.80211756605,440012.5421346753,0.8413223140495868,23.060304932958747,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469111.035620052,-2.1005361788278645
combo__init500000__yen5000000__pct0.12,combo,500000.0,5000000.0,0.12,3032,13221526.428652456,13221526.428652456,0,113221526.42865245,0.010374149108650199,0.3124046412913233,6416700.215780824,6223001.412452055,1581978.1492602818,3370713.552087276,533,24,24,24,550896.9345271856,475712.92903806176,0.8442776735459663,25.287124000606315,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6801522.150395778,-2.194972751178417
combo__init500000__yen5000000__pct0.15,combo,500000.0,5000000.0,0.15,3032,13431983.344344156,13431983.344344156,0,113431983.34434415,0.010530110808486759,0.31014589798616926,6416700.215780824,6223001.412452055,1688801.061260287,3424367.718395575,430,18,18,18,746221.2969080086,758616.8931966472,0.8534883720930233,61.39077907268815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7260794.234828496,-2.283115399496764
combo__init500000__yen5000000__pct0.2,combo,500000.0,5000000.0,0.2,3032,15736374.383053012,15736374.383053012,0,115736374.383053,0.012220667670888252,0.3492265064905118,6709064.6870958805,6223001.412452055,1792301.9178630107,4011852.2380839796,397,13,13,13,1210490.337157924,1689869.6709661717,0.9319899244332494,905.4566430505982,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7705783.547163588,-2.392616585187672
combo__init500000__yen5000000__pct0.25,combo,500000.0,5000000.0,0.25,3032,16865187.12698557,16865187.12698557,0,116865187.12698556,0.013037559237710106,0.3607666214029258,8530338.519726023,5914768.58361644,1880332.556986281,4299633.2620281335,359,11,11,11,1533198.8297259607,2009238.1603695997,0.9972144846796658,54852.14995274212,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8084260.545844327,-2.343741377926974
combo__init500000__yen10000000__pct0.03,combo,500000.0,10000000.0,0.03,3032,10287333.899930125,10287333.899930125,0,110287333.89993012,0.008171584895319883,0.34516628029952057,4596075.667013705,4596075.667013698,572117.3244931535,2671700.261576743,1275,144,144,144,71439.81874951476,24856.483773118944,0.7929411764705883,5.792150129348059,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2459748.6741424804,0.18805243691093798
combo__init500000__yen10000000__pct0.05,combo,500000.0,10000000.0,0.05,3032,13270134.849087901,13270134.849087901,0,113270134.8490879,0.010410194571806697,0.38379016194481586,6416700.215780824,6223001.412452055,856997.4233972437,3383105.8475148496,1068,75,75,75,176935.13132117203,115318.91600690004,0.8473782771535581,8.551861591554575,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3684555.921833773,-1.2652355467799767
combo__init500000__yen10000000__pct0.08,combo,500000.0,10000000.0,0.08,3032,13625640.940599715,13625640.940599715,0,113625640.94059971,0.010673388949285822,0.34495295744998566,6416700.215780824,6223001.412452055,1230866.4115616607,3473739.0438386532,755,42,42,42,324420.0223952313,277237.7789307965,0.8291390728476821,13.151160274761192,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5291960.047823219,-1.948308340032948
combo__init500000__yen10000000__pct0.1,combo,500000.0,10000000.0,0.1,3032,14530314.063526982,14530314.063526982,0,114530314.06352699,0.011339762052642754,0.3466829022962303,6416700.215780824,6223001.412452055,1504662.0561095895,3704377.614363439,605,30,30,30,484343.80211756605,440012.5421346753,0.8413223140495868,23.060304932958747,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469111.035620052,-2.1005361788278645
combo__init500000__yen10000000__pct0.12,combo,500000.0,10000000.0,0.12,3032,13221526.428652456,13221526.428652456,0,113221526.42865245,0.010374149108650199,0.3124046412913233,6416700.215780824,6223001.412452055,1581978.1492602818,3370713.552087276,533,24,24,24,550896.9345271856,475712.92903806176,0.8442776735459663,25.287124000606315,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6801522.150395778,-2.194972751178417
combo__init500000__yen10000000__pct0.15,combo,500000.0,10000000.0,0.15,3032,13431983.344344156,13431983.344344156,0,113431983.34434415,0.010530110808486759,0.31014589798616926,6416700.215780824,6223001.412452055,1688801.061260287,3424367.718395575,430,18,18,18,746221.2969080086,758616.8931966472,0.8534883720930233,61.39077907268815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7260794.234828496,-2.283115399496764
combo__init500000__yen10000000__pct0.2,combo,500000.0,10000000.0,0.2,3032,15736374.383053012,15736374.383053012,0,115736374.383053,0.012220667670888252,0.3492265064905118,6709064.6870958805,6223001.412452055,1792301.9178630107,4011852.2380839796,397,13,13,13,1210490.337157924,1689869.6709661717,0.9319899244332494,905.4566430505982,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7705783.547163588,-2.392616585187672
combo__init500000__yen10000000__pct0.25,combo,500000.0,10000000.0,0.25,3032,16865187.12698557,16865187.12698557,0,116865187.12698556,0.013037559237710106,0.3607666214029258,8530338.519726023,5914768.58361644,1880332.556986281,4299633.2620281335,359,11,11,11,1533198.8297259607,2009238.1603695997,0.9972144846796658,54852.14995274212,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8084260.545844327,-2.343741377926974
combo__init1000000__yen100000__pct0.03,combo,1000000.0,100000.0,0.03,3032,8090080.3918365985,8090080.3918365985,0,108090080.3918366,0.006486740688485426,0.2845704434700702,4596075.667013705,4596075.667013698,491372.13501370023,2189246.3341497234,1323,153,153,153,52876.34243030457,19329.93047258771,0.763416477702192,3.620784970928334,70,70,1297,0.4277704485488127,68,0,89,12848050.0,2112594.5778364115,0.22595827029261517
combo__init1000000__yen100000__pct0.05,combo,1000000.0,100000.0,0.05,3032,9148949.655132081,9148949.655132081,0,109148949.65513209,0.007302558673081716,0.29654849749347995,4610379.08310315,4596075.667013698,601502.4733698635,2412904.2074980726,1197,94,94,94,97329.25165034129,72924.83355948512,0.7777777777777778,4.207946002685081,221,220,1410,0.4650395778364116,118,0,110,12848050.0,2586086.5385883907,-0.37343191427198485
combo__init1000000__yen100000__pct0.08,combo,1000000.0,100000.0,0.08,3032,9174778.93258289,9174778.93258289,0,109174778.93258289,0.007322368326012407,0.2963991827901999,4610379.08310315,4596075.667013698,605717.6735342471,2419489.157882878,1191,81,81,81,113268.87571089988,90743.72367312269,0.7598656591099916,4.124772902526943,221,220,1388,0.4577836411609499,118,0,110,12848050.0,2604209.2777044857,-0.4346152986460867
combo__init1000000__yen100000__pct0.1,combo,1000000.0,100000.0,0.1,3032,9050898.154088914,9050898.154088914,0,109050898.15408891,0.007227319348377836,0.29171623740084124,4610379.08310315,4596075.667013698,608291.1416438378,2387906.827267265,1185,78,78,78,116037.15582165275,95754.46791828563,0.7527426160337553,4.078364793914543,221,220,1371,0.45217678100263853,118,0,110,12848050.0,2615273.590039578,-0.4461362630067469
combo__init1000000__yen100000__pct0.12,combo,1000000.0,100000.0,0.12,3032,9047306.1178069,9047306.1178069,0,109047306.1178069,0.007224561839834331,0.2915348927823226,4610379.08310315,4596075.667013698,610724.388438358,2386991.0687547578,1178,76,76,76,119043.50155009079,97482.34646066409,0.7512733446519525,4.07722609177917,221,220,1370,0.45184696569920846,118,0,110,12848050.0,2625735.03792876,-0.45529643307278556
combo__init1000000__yen100000__pct0.15,combo,1000000.0,100000.0,0.15,3032,9106180.066618871,9106180.066618871,0,109106180.06661887,0.007269747268581206,0.2933150057444761,4610379.083103135,4596075.667013698,612045.0997260271,2402000.471655118,1171,74,74,74,123056.4873867415,101004.60255543051,0.7506404782237404,4.095242695335692,221,220,1364,0.449868073878628,118,0,110,12848050.0,2631413.275065963,-0.4525147154656368
combo__init1000000__yen100000__pct0.2,combo,1000000.0,100000.0,0.2,3032,9185952.418745834,9185952.418745834,0,109185952.41874583,0.007330936451531045,0.29591756404888075,4610379.083103135,4596075.667013698,612113.092931506,2422337.741322675,1173,73,73,73,125834.9646403539,101105.21283097261,0.7519181585677749,4.1260803296858475,221,220,1359,0.4482189973614776,118,0,110,12848050.0,2631705.6035620053,-0.4435725413417191
combo__init1000000__yen100000__pct0.25,combo,1000000.0,100000.0,0.25,3032,9210966.156614767,9210966.156614767,0,109210966.15661477,0.007350114735079183,0.2967254713671155,4610379.08310315,4596075.667013698,611995.1174246566,2428714.7769605913,1175,73,73,73,126177.61858376394,101105.21283097261,0.7523404255319149,4.134533777888835,221,220,1361,0.4488786279683377,118,0,110,12848050.0,2631198.3822559365,-0.44303025612701474
combo__init1000000__yen300000__pct0.03,combo,1000000.0,300000.0,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
combo__init1000000__yen300000__pct0.05,combo,1000000.0,300000.0,0.05,3032,12493834.386757288,12493834.386757288,0,112493834.38675728,0.009832827685852585,0.3838050600373527,6416700.215780824,6223001.412452055,748569.7792328676,3185194.7740098434,1133,80,80,80,156172.9298344661,109877.94893186443,0.8437775816416593,7.465240133341825,331,331,1466,0.48350923482849606,247,0,135,13781900.0,3218384.487137203,-1.2461754555932651
combo__init1000000__yen300000__pct0.08,combo,1000000.0,300000.0,0.08,3032,12378728.918604506,12378728.918604506,0,112378728.91860451,0.009746908160136902,0.37214258744020473,6416700.215780824,6223001.412452055,829750.1216986178,3155849.6326968754,1033,56,56,56,221048.73068936617,228383.46225975227,0.8034849951597289,6.901169271254031,473,472,1470,0.48482849604221634,346,0,145,13781900.0,3567409.470646438,-2.0231309932713595
