combo,n_components,tp_pct,n_trades,n_signals_raw,hit_rate,avg_days_to_tp,avg_win_return,failure_mean,failure_median,avg_mfe,avg_mae,expected_value
RSI<40,1,5,10,113,90.0000,37.6667,5.1488,-3.6254,-3.6254,5.1789,-7.3800,4.2713
RSI<40 + BB<20,2,5,10,104,90.0000,37.6667,5.1488,-3.6254,-3.6254,5.1789,-7.3800,4.2713
RET20<-5,1,5,9,118,88.8889,31.7500,5.5043,-5.9731,-5.9731,5.3838,-6.6873,4.2290
RSI<40 + BB<10,2,5,9,79,88.8889,39.8750,5.2036,-3.6254,-3.6254,5.1964,-8.0831,4.2226
RSI<40 + BB<20 + BB<10,3,5,9,79,88.8889,39.8750,5.2036,-3.6254,-3.6254,5.1964,-8.0831,4.2226
BB<10 + GOLDEN,2,10,3,59,66.6667,147.5000,9.9911,-7.4680,-7.4680,10.3593,-11.2569,4.1714
BB<20 + BB<10 + GOLDEN,3,10,3,59,66.6667,147.5000,9.9911,-7.4680,-7.4680,10.3593,-11.2569,4.1714
BB<10 + 52W<30 + 52W<20,3,10,3,30,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10 + 52W<20 + RET5<-3,3,10,3,20,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<20,1,10,3,52,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + 52W<20,2,10,3,37,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + BB<10 + 52W<20,3,10,3,30,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + 52W<20 + RET5<-3,3,10,3,21,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<20 + 52W<30 + 52W<20,3,10,3,37,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<20 + RET5<-3,2,10,3,22,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<30 + 52W<20 + RET5<-3,3,10,3,22,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10 + 52W<20,2,10,3,30,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
52W<30 + 52W<20,2,10,3,52,66.6667,6.0000,9.6427,-7.4353,-7.4353,10.1743,-4.9738,3.9501
BB<10,1,15,4,109,50.0000,163.5000,14.9897,-7.4517,-7.4517,12.2846,-11.8019,3.7690
BB<20 + BB<10,2,15,4,109,50.0000,163.5000,14.9897,-7.4517,-7.4517,12.2846,-11.8019,3.7690
BB<20 + GOLDEN,2,10,3,95,66.6667,147.5000,9.9911,-9.5780,-9.5780,10.2050,-11.3689,3.4681
RSI<40 + BB<20 + RET5<-3,3,10,5,62,60.0000,72.3333,10.4207,-6.9657,-6.9657,9.8082,-8.0743,3.4661
RSI<40 + BB<10 + RET5<-3,3,10,5,57,60.0000,72.3333,10.4207,-6.9657,-6.9657,9.8082,-8.0743,3.4661
RSI<40 + RET5<-3,2,10,5,63,60.0000,72.3333,10.4207,-6.9657,-6.9657,9.8082,-8.0743,3.4661
BB<20,1,15,4,169,50.0000,163.5000,14.9897,-8.5066,-8.5066,12.1688,-11.8860,3.2415
BB<20 + BB<10,2,5,7,109,85.7143,79.3333,5.2913,-9.1158,-9.1158,5.2837,-10.9070,3.2332
BB<10,1,5,7,109,85.7143,79.3333,5.2913,-9.1158,-9.1158,5.2837,-10.9070,3.2332
RET5<-3,1,5,9,106,88.8889,73.1250,5.2456,-13.0246,-13.0246,5.0928,-7.4756,3.2155
BB<10 + RET5<-3,2,5,7,67,85.7143,71.0000,5.2322,-9.1158,-9.1158,5.2394,-10.3842,3.1825
BB<20 + BB<10 + RET5<-3,3,5,7,67,85.7143,71.0000,5.2322,-9.1158,-9.1158,5.2394,-10.3842,3.1825
BB<20 + RET5<-3,2,5,7,77,85.7143,87.8333,5.1567,-9.1158,-9.1158,5.2726,-8.2250,3.1178
BB<20,1,5,6,169,83.3333,110.0000,5.2992,-9.1158,-9.1158,5.2897,-9.7904,2.8967
RSI<40 + BB<20 + BB<10,3,10,4,79,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
RSI<40 + BB<10,2,10,4,79,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
RSI<40,1,10,4,113,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
RSI<40 + BB<20,2,10,4,104,50.0000,124.5000,10.2968,-4.8070,-4.8070,9.8132,-10.0788,2.7449
BB<20 + RET5<-3,2,10,4,77,50.0000,146.5000,10.2975,-7.4517,-7.4517,9.9245,-11.6742,1.4229
BB<10 + RET5<-3,2,10,4,67,50.0000,146.5000,10.2975,-7.4517,-7.4517,9.9245,-11.6742,1.4229
BB<20 + BB<10 + RET5<-3,3,10,4,67,50.0000,146.5000,10.2975,-7.4517,-7.4517,9.9245,-11.6742,1.4229
BB<20 + BB<10,2,10,4,109,50.0000,147.5000,9.9911,-7.4517,-7.4517,9.7710,-11.8019,1.2697
BB<10,1,10,4,109,50.0000,147.5000,9.9911,-7.4517,-7.4517,9.7710,-11.8019,1.2697
BB<20,1,10,4,169,50.0000,147.5000,9.9911,-8.5066,-8.5066,9.6552,-11.8860,0.7422
