label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
dca48|trail15|monthly|rot,dca,monthly,True,trail15,10305439.46,0.030544,0.002502,0.163371,2012380.67,0.0153,0.025,0.079,15.2126,0.005962,0.9766,0.0358,4375000.0,21,1,True
dca96|trail25|monthly|1shot,dca,monthly,False,trail25,10281554.63,0.028155,0.002309,0.280936,4016966.73,0.0082,0.041,0.072,22.2239,0.016427,0.9624,0.1445,6250000.0,60,1,True
dca96|trail25|monthly|rot,dca,monthly,True,trail25,10281554.63,0.028155,0.002309,0.280936,4016966.73,0.0082,0.041,0.072,22.2239,0.016427,0.9624,0.1445,6250000.0,60,1,True
va96_6|trail35|monthly|1shot,value_avg,monthly,False,trail35,10155072.26,0.015507,0.001279,0.356467,5625126.37,0.0036,0.0469,0.0739,25.8493,0.0219,0.9568,0.2217,7886185.91,30,1,True
va96_6|trail35|monthly|rot,value_avg,monthly,True,trail35,10155072.26,0.015507,0.001279,0.356467,5625126.37,0.0036,0.0469,0.0739,25.8493,0.0219,0.9568,0.2217,7886185.91,30,1,True
scaled_invvol|trail15|monthly|1shot,scaled,monthly,False,trail15,10060536.5,0.006054,0.000501,0.172453,2096519.6,0.0029,0.0201,0.0356,13.5942,0.008893,0.9641,0.0774,3339485.25,60,1,True
scaled_invvol|trail15|monthly|rot,scaled,monthly,True,trail15,10060536.5,0.006054,0.000501,0.172453,2096519.6,0.0029,0.0201,0.0356,13.5942,0.008893,0.9641,0.0774,3339485.25,60,1,True
dipA|trail15|monthly|1shot,dip,monthly,False,trail15,9948446.7,-0.005155,-0.000429,0.15297,1796640.35,-0.0028,0.0029,0.0131,14.8231,0.000259,0.9838,0.0326,6666666.67,2,1,True
dipA|trail15|monthly|rot,dip,monthly,True,trail15,9948446.7,-0.005155,-0.000429,0.15297,1796640.35,-0.0028,0.0029,0.0131,14.8231,0.000259,0.9838,0.0326,6666666.67,2,1,True
dipB|trail25|monthly|1shot,dip,monthly,False,trail25,9700592.97,-0.029941,-0.002522,0.272852,3640007.69,-0.0092,0.005,0.0135,25.0367,0.01367,0.971,0.0733,6666666.67,2,1,True
dipB|trail25|monthly|rot,dip,monthly,True,trail25,9700592.97,-0.029941,-0.002522,0.272852,3640007.69,-0.0092,0.005,0.0135,25.0367,0.01367,0.971,0.0733,6666666.67,2,1,True
va48_0|trail15|monthly|1shot,value_avg,monthly,False,trail15,9781971.94,-0.021803,-0.001829,0.173665,2055803.22,-0.0105,-0.0039,-0.0106,15.9441,0.007733,0.9773,0.0414,4325494.73,19,1,True
va48_0|trail15|monthly|rot,value_avg,monthly,True,trail15,9781971.94,-0.021803,-0.001829,0.173665,2055803.22,-0.0105,-0.0039,-0.0106,15.9441,0.007733,0.9773,0.0414,4325494.73,19,1,True
dca24|trail35|monthly|1shot,dca,monthly,False,trail35,9117745.82,-0.088225,-0.007642,0.377018,5517894.44,-0.0203,-0.0029,-0.0077,34.6584,0.017434,0.9766,0.0924,10000000.0,24,1,True
dca24|trail35|monthly|rot,dca,monthly,True,trail35,9117745.82,-0.088225,-0.007642,0.377018,5517894.44,-0.0203,-0.0029,-0.0077,34.6584,0.017434,0.9766,0.0924,10000000.0,24,1,True
scaled_rsi|trail25|monthly|1shot,scaled,monthly,False,trail25,9112433.69,-0.088757,-0.00769,0.29407,3795980.77,-0.0262,-0.0303,-0.049,21.3184,0.014792,0.9624,0.145,4999543.51,75,1,True
scaled_rsi|trail25|monthly|rot,scaled,monthly,True,trail25,9112433.69,-0.088757,-0.00769,0.29407,3795980.77,-0.0262,-0.0303,-0.049,21.3184,0.014792,0.9624,0.145,4999543.51,75,1,True
trend200|trail25|daily|rot,trend,daily,True,trail25,9024313.4,-0.097569,-0.008491,0.29136,3710382.31,-0.0291,-0.0372,-0.0603,21.176,0.014658,0.9628,0.1427,4950560.32,1021,1,True
trend100|trail25|monthly|1shot,trend,monthly,False,trail25,9011523.72,-0.098848,-0.008608,0.289983,3680459.09,-0.0297,-0.0378,-0.0613,21.0827,0.014691,0.9631,0.1439,4933333.33,55,1,True
trend100|trail25|monthly|rot,trend,monthly,True,trail25,9011523.72,-0.098848,-0.008608,0.289983,3680459.09,-0.0297,-0.0378,-0.0613,21.0827,0.014691,0.9631,0.1439,4933333.33,55,1,True
scaled_invvol|trail25|monthly|1shot,scaled,monthly,False,trail25,9117450.15,-0.088255,-0.007645,0.254127,3106421.8,-0.0301,-0.0454,-0.0737,18.4335,0.012372,0.9631,0.1195,4221328.82,75,1,True
scaled_invvol|trail25|monthly|rot,scaled,monthly,True,trail25,9117450.15,-0.088255,-0.007645,0.254127,3106421.8,-0.0301,-0.0454,-0.0737,18.4335,0.012372,0.9631,0.1195,4221328.82,75,1,True
dca48|trail25|daily|rot,dca,daily,True,trail25,9113682.65,-0.088632,-0.007679,0.255299,3124360.53,-0.0301,-0.0304,-0.0813,23.4034,0.01018,0.9766,0.0501,5109126.98,515,1,True
scaled_invvol|trail25|daily|rot,scaled,daily,True,trail25,9093299.68,-0.09067,-0.007863,0.256009,3129022.25,-0.0307,-0.0464,-0.0754,18.574,0.012504,0.9618,0.1202,4267490.67,1514,1,True
trend200|trail25|monthly|1shot,trend,monthly,False,trail25,8965875.36,-0.103412,-0.009026,0.28863,3637793.44,-0.0313,-0.0421,-0.0682,20.9888,0.014523,0.9628,0.141,4933333.33,51,1,True
trend200|trail25|monthly|rot,trend,monthly,True,trail25,8965875.36,-0.103412,-0.009026,0.28863,3637793.44,-0.0313,-0.0421,-0.0682,20.9888,0.014523,0.9628,0.141,4933333.33,51,1,True
dca48|trail25|monthly|1shot,dca,monthly,False,trail25,9026921.11,-0.097308,-0.008467,0.267166,3290899.02,-0.0317,-0.0319,-0.0854,24.4884,0.010761,0.9766,0.0531,5416666.67,26,1,True
