label,family,cadence,repeated,note,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
trend200|maexit200|daily|rot,trend,daily,True,cadence-sensitivity,10296865.82,0.029687,0.002434,0.04033,432726.08,0.0604,0.0619,0.1957,3.7606,0.001676,0.9763,0.0114,1325857.52,402,1,True
trend200|maexit200|monthly|1shot,trend,monthly,False,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend200|maexit200|monthly|rot,trend,monthly,True,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend200|maexit200b|monthly|1shot,trend,monthly,False,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend200|maexit200b|monthly|rot,trend,monthly,True,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend100|maexit200|monthly|1shot,trend,monthly,False,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend100|maexit200|monthly|rot,trend,monthly,True,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend100|maexit200b|monthly|1shot,trend,monthly,False,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
trend100|maexit200b|monthly|rot,trend,monthly,True,,10291099.46,0.02911,0.002388,0.040458,433917.23,0.059,0.0592,0.1894,3.7728,0.00173,0.9772,0.0117,1333333.33,20,1,True
scaled_invvol|maexit200|monthly|1shot,scaled,monthly,False,,10235929.82,0.023593,0.00194,0.032992,349220.88,0.0588,0.0586,0.1868,3.0766,0.001418,0.9782,0.0095,1069576.42,20,1,True
scaled_invvol|maexit200|monthly|rot,scaled,monthly,True,,10235929.82,0.023593,0.00194,0.032992,349220.88,0.0588,0.0586,0.1868,3.0766,0.001418,0.9782,0.0095,1069576.42,20,1,True
scaled_invvol|maexit200b|monthly|1shot,scaled,monthly,False,,10235929.82,0.023593,0.00194,0.032992,349220.88,0.0588,0.0586,0.1868,3.0766,0.001418,0.9782,0.0095,1069576.42,20,1,True
scaled_invvol|maexit200b|monthly|rot,scaled,monthly,True,,10235929.82,0.023593,0.00194,0.032992,349220.88,0.0588,0.0586,0.1868,3.0766,0.001418,0.9782,0.0095,1069576.42,20,1,True
scaled_invvol|maexit200|daily|rot,scaled,daily,True,cadence-sensitivity,10221053.2,0.022105,0.001819,0.033409,353282.58,0.0544,0.0562,0.1789,3.1152,0.001353,0.9769,0.0091,1104491.89,403,1,True
scaled_rsi|trail15|monthly|1shot,scaled,monthly,False,,10801718.92,0.080172,0.00643,0.158096,2028384.82,0.0407,0.0773,0.1359,12.6063,0.010494,0.9641,0.0947,3832503.85,60,1,True
scaled_rsi|trail15|monthly|rot,scaled,monthly,True,,10801718.92,0.080172,0.00643,0.158096,2028384.82,0.0407,0.0773,0.1359,12.6063,0.010494,0.9641,0.0947,3832503.85,60,1,True
trend200|volx45|monthly|rot,trend,monthly,True,,10194776.73,0.019478,0.001605,0.040833,412540.42,0.0393,0.086,0.1234,2.0086,0.002296,0.9908,0.0246,9800000.0,105,38,False
trend100|trail15|monthly|1shot,trend,monthly,False,,10684267.08,0.068427,0.005516,0.159522,2027862.88,0.0346,0.0687,0.1212,12.766,0.010461,0.9644,0.0943,3866666.67,44,1,True
trend100|trail15|monthly|rot,trend,monthly,True,,10684267.08,0.068427,0.005516,0.159522,2027862.88,0.0346,0.0687,0.1212,12.766,0.010461,0.9644,0.0943,3866666.67,44,1,True
trend200|trail15|monthly|1shot,trend,monthly,False,,10614061.66,0.061406,0.004965,0.160768,2033288.8,0.0309,0.064,0.1129,12.8556,0.010277,0.9647,0.0922,4000000.0,45,1,True
trend200|trail15|monthly|rot,trend,monthly,True,,10614061.66,0.061406,0.004965,0.160768,2033288.8,0.0309,0.064,0.1129,12.8556,0.010277,0.9647,0.0922,4000000.0,45,1,True
va48_0|trail35|monthly|1shot,value_avg,monthly,False,,11382376.81,0.138238,0.01082,0.373815,6794965.19,0.0289,0.0958,0.1494,27.8268,0.029895,0.9614,0.3071,7575126.51,25,1,True
va48_0|trail35|monthly|rot,value_avg,monthly,True,,11382376.81,0.138238,0.01082,0.373815,6794965.19,0.0289,0.0958,0.1494,27.8268,0.029895,0.9614,0.3071,7575126.51,25,1,True
va96_6|trail25|monthly|1shot,value_avg,monthly,False,,10927139.73,0.092714,0.007396,0.26017,3842654.51,0.0284,0.0718,0.1256,20.5178,0.016254,0.9614,0.1439,5380154.11,26,1,True
va96_6|trail25|monthly|rot,value_avg,monthly,True,,10927139.73,0.092714,0.007396,0.26017,3842654.51,0.0284,0.0718,0.1256,20.5178,0.016254,0.9614,0.1439,5380154.11,26,1,True
dca24|trail25|monthly|1shot,dca,monthly,False,,10861568.52,0.086157,0.006893,0.252543,3669785.83,0.0273,0.0408,0.1278,23.5269,0.010498,0.9772,0.0647,8750000.0,21,1,True
dca24|trail25|monthly|rot,dca,monthly,True,,10861568.52,0.086157,0.006893,0.252543,3669785.83,0.0273,0.0408,0.1278,23.5269,0.010498,0.9772,0.0647,8750000.0,21,1,True
dca48|trail35|monthly|1shot,dca,monthly,False,,11238740.13,0.123874,0.009753,0.391085,7218251.6,0.0249,0.0814,0.1417,31.2699,0.028082,0.9637,0.2521,10000000.0,48,1,True
dca48|trail35|monthly|rot,dca,monthly,True,,11238740.13,0.123874,0.009753,0.391085,7218251.6,0.0249,0.0814,0.1417,31.2699,0.028082,0.9637,0.2521,10000000.0,48,1,True
va48_0|volx45|monthly|rot,value_avg,monthly,True,,10196207.8,0.019621,0.001616,0.077996,821707.15,0.0207,0.0491,0.0659,4.5822,0.005573,0.9898,0.0651,28686318.15,144,60,False
lump|trail35|monthly|1shot,lump,monthly,False,,10764444.44,0.076444,0.006141,0.351713,5840000.0,0.0175,0.041,0.1167,32.939,0.024284,0.9852,0.1402,10000000.0,1,1,True
lump|trail35|monthly|rot,lump,monthly,True,,10764444.44,0.076444,0.006141,0.351713,5840000.0,0.0175,0.041,0.1167,32.939,0.024284,0.9852,0.1402,10000000.0,1,1,True
va96_6|volx45|monthly|rot,value_avg,monthly,True,,10086332.17,0.008633,0.000715,0.042636,438461.03,0.0168,0.0373,0.0503,2.4829,0.002942,0.9901,0.0338,14788795.3,144,60,False
dipA|trail35|monthly|1shot,dip,monthly,False,,10686140.59,0.068614,0.005531,0.360565,6025713.29,0.0153,0.0397,0.1069,33.1411,0.020091,0.97,0.1165,10000000.0,3,1,True
dipA|trail35|monthly|rot,dip,monthly,True,,10686140.59,0.068614,0.005531,0.360565,6025713.29,0.0153,0.0397,0.1069,33.1411,0.020091,0.97,0.1165,10000000.0,3,1,True
scaled_invvol|volx45|monthly|rot,scaled,monthly,True,,10066684.24,0.006668,0.000553,0.036571,375080.54,0.0151,0.0405,0.0543,2.0238,0.001898,0.9931,0.0207,7765197.81,150,60,False
dca48|trail15|monthly|1shot,dca,monthly,False,,10243452.34,0.024345,0.002001,0.164869,2022224.84,0.0121,0.0214,0.0681,15.3513,0.005886,0.9772,0.0357,4375000.0,21,1,True
dca48|trail15|monthly|rot,dca,monthly,True,,10243452.34,0.024345,0.002001,0.164869,2022224.84,0.0121,0.0214,0.0681,15.3513,0.005886,0.9772,0.0357,4375000.0,21,1,True
dca96|trail25|monthly|1shot,dca,monthly,False,,10263598.33,0.02636,0.002165,0.287332,4138057.24,0.0075,0.0396,0.0705,22.7091,0.016376,0.9637,0.1442,6250000.0,60,1,True
dca96|trail25|monthly|rot,dca,monthly,True,,10263598.33,0.02636,0.002165,0.287332,4138057.24,0.0075,0.0396,0.0705,22.7091,0.016376,0.9637,0.1442,6250000.0,60,1,True
scaled_rsi|volx45|monthly|rot,scaled,monthly,True,,10022460.19,0.002246,0.000186,0.028591,290537.34,0.0065,0.0163,0.0221,1.5986,0.001959,0.9911,0.0216,9855516.4,150,60,False
dca24|volx45|monthly|rot,dca,monthly,True,,10143752.31,0.014375,0.001187,0.199117,2241115.32,0.006,0.0398,0.0535,11.1559,0.012776,0.9914,0.145,62500000.0,150,60,False
dca48|volx45|monthly|rot,dca,monthly,True,,10071876.15,0.007188,0.000595,0.105438,1120557.66,0.0056,0.0258,0.0347,5.8618,0.006491,0.9914,0.0727,31250000.0,150,60,False
dca96|volx45|monthly|rot,dca,monthly,True,,10035938.08,0.003594,0.000298,0.054323,560278.83,0.0055,0.0187,0.0252,3.0085,0.003274,0.9914,0.0364,15625000.0,150,60,False
va96_6|trail35|monthly|1shot,value_avg,monthly,False,,10202321.92,0.020232,0.001666,0.360616,5754156.77,0.0046,0.0488,0.0775,26.1433,0.022135,0.9588,0.2219,7808366.92,29,1,True
va96_6|trail35|monthly|rot,value_avg,monthly,True,,10202321.92,0.020232,0.001666,0.360616,5754156.77,0.0046,0.0488,0.0775,26.1433,0.022135,0.9588,0.2219,7808366.92,29,1,True
scaled_invvol|trail15|monthly|1shot,scaled,monthly,False,,10055087.41,0.005509,0.000457,0.177573,2171030.38,0.0026,0.0194,0.0348,13.9878,0.008934,0.9657,0.0778,3353409.54,60,1,True
scaled_invvol|trail15|monthly|rot,scaled,monthly,True,,10055087.41,0.005509,0.000457,0.177573,2171030.38,0.0026,0.0194,0.0348,13.9878,0.008934,0.9657,0.0778,3353409.54,60,1,True
va48_0|trail15|monthly|1shot,value_avg,monthly,False,,10002452.54,0.000245,2e-05,0.153032,1807269.45,0.0001,0.0092,0.0247,14.0687,0.007333,0.9772,0.0412,4370789.37,19,1,True
va48_0|trail15|monthly|rot,value_avg,monthly,True,,10002452.54,0.000245,2e-05,0.153032,1807269.45,0.0001,0.0092,0.0247,14.0687,0.007333,0.9772,0.0412,4370789.37,19,1,True
scaled_rsi|trail25|monthly|1shot,scaled,monthly,False,,9672962.95,-0.032704,-0.00276,0.253681,3287937.03,-0.0109,0.0053,0.0086,18.5417,0.01452,0.9631,0.1441,4971272.7,75,1,True
scaled_rsi|trail25|monthly|rot,scaled,monthly,True,,9672962.95,-0.032704,-0.00276,0.253681,3287937.03,-0.0109,0.0053,0.0086,18.5417,0.01452,0.9631,0.1441,4971272.7,75,1,True
dipB|trail25|monthly|1shot,dip,monthly,False,,9640894.4,-0.035911,-0.003035,0.273466,3628812.21,-0.0111,0.0019,0.0051,25.0899,0.013289,0.972,0.0732,6666666.67,2,1,True
dipB|trail25|monthly|rot,dip,monthly,True,,9640894.4,-0.035911,-0.003035,0.273466,3628812.21,-0.0111,0.0019,0.0051,25.0899,0.013289,0.972,0.0732,6666666.67,2,1,True
dca96|trail35|monthly|1shot,dca,monthly,False,,9390494.63,-0.060951,-0.005213,0.353478,5134132.2,-0.0147,0.0132,0.0213,25.9414,0.021812,0.9627,0.2167,7812500.0,75,1,True
dca96|trail35|monthly|rot,dca,monthly,True,,9390494.63,-0.060951,-0.005213,0.353478,5134132.2,-0.0147,0.0132,0.0213,25.9414,0.021812,0.9627,0.2167,7812500.0,75,1,True
trend200|trail25|daily|rot,trend,daily,True,cadence-sensitivity,9562335.82,-0.043766,-0.003713,0.253022,3239029.74,-0.0147,-0.0021,-0.0034,18.5549,0.014461,0.9621,0.1426,4953825.86,1026,1,True
trend100|trail25|monthly|1shot,trend,monthly,False,,9544729.85,-0.045527,-0.003865,0.251665,3209891.09,-0.0154,-0.0032,-0.0051,18.4618,0.01449,0.9634,0.1436,4933333.33,54,1,True
trend100|trail25|monthly|rot,trend,monthly,True,,9544729.85,-0.045527,-0.003865,0.251665,3209891.09,-0.0154,-0.0032,-0.0051,18.4618,0.01449,0.9634,0.1436,4933333.33,54,1,True
trend200|trail25|monthly|1shot,trend,monthly,False,,9491353.22,-0.050865,-0.004329,0.25046,3171550.13,-0.0173,-0.0072,-0.0117,18.382,0.014348,0.9641,0.1412,4933333.33,53,1,True
trend200|trail25|monthly|rot,trend,monthly,True,,9491353.22,-0.050865,-0.004329,0.25046,3171550.13,-0.0173,-0.0072,-0.0117,18.382,0.014348,0.9641,0.1412,4933333.33,53,1,True
lump|volx45|monthly|rot,lump,monthly,True,,8403434.33,-0.159657,-0.014353,0.636172,6950112.17,-0.0226,0.0718,0.094,40.0065,0.047428,0.996,0.6883,404798759.81,60,60,False
dca24|trail35|monthly|1shot,dca,monthly,False,,9006869.12,-0.099313,-0.008656,0.380177,5524485.23,-0.0228,-0.0075,-0.0204,34.9455,0.016993,0.9772,0.0924,10000000.0,24,1,True
dca24|trail35|monthly|rot,dca,monthly,True,,9006869.12,-0.099313,-0.008656,0.380177,5524485.23,-0.0228,-0.0075,-0.0204,34.9455,0.016993,0.9772,0.0924,10000000.0,24,1,True
dca48|trail25|monthly|1shot,dca,monthly,False,,9181212.09,-0.081879,-0.007075,0.251471,3084465.09,-0.0281,-0.0262,-0.0703,23.0669,0.010323,0.9772,0.0528,5416666.67,26,1,True
dca48|trail25|monthly|rot,dca,monthly,True,,9181212.09,-0.081879,-0.007075,0.251471,3084465.09,-0.0281,-0.0262,-0.0703,23.0669,0.010323,0.9772,0.0528,5416666.67,26,1,True
scaled_invvol|trail25|monthly|1shot,scaled,monthly,False,,9125645.37,-0.087435,-0.007576,0.257601,3166459.21,-0.0294,-0.0431,-0.0705,18.6865,0.01254,0.9647,0.1202,4218064.21,75,1,True
scaled_invvol|trail25|monthly|rot,scaled,monthly,True,,9125645.37,-0.087435,-0.007576,0.257601,3166459.21,-0.0294,-0.0431,-0.0705,18.6865,0.01254,0.9647,0.1202,4218064.21,75,1,True
scaled_invvol|trail25|daily|rot,scaled,daily,True,cadence-sensitivity,9104673.45,-0.089533,-0.007766,0.25931,3187483.93,-0.0299,-0.0441,-0.072,18.814,0.012658,0.9634,0.1207,4259455.75,1514,1,True
dca48|trail25|daily|rot,dca,daily,True,cadence-sensitivity,9030976.19,-0.096902,-0.008436,0.259426,3163589.94,-0.0325,-0.0362,-0.0972,23.777,0.009928,0.9763,0.05,5109126.98,515,1,True
trend100|volx45|monthly|rot,trend,monthly,True,,9842357.5,-0.015764,-0.00132,0.040405,408539.69,-0.0327,-0.0628,-0.0897,2.4265,0.002394,0.9934,0.0263,9533333.33,103,35,False
dca96|trail15|monthly|1shot,dca,monthly,False,,9268061.82,-0.073194,-0.006298,0.167502,1864776.77,-0.0376,-0.0582,-0.1588,15.3322,0.005584,0.9772,0.0278,2708333.33,26,1,True
dca96|trail15|monthly|rot,dca,monthly,True,,9268061.82,-0.073194,-0.006298,0.167502,1864776.77,-0.0376,-0.0582,-0.1588,15.3322,0.005584,0.9772,0.0278,2708333.33,26,1,True
va96_6|trail15|monthly|1shot,value_avg,monthly,False,,9269603.3,-0.07304,-0.006284,0.15436,1692043.48,-0.0407,-0.0641,-0.1749,14.1099,0.005063,0.9772,0.0247,2863817.45,20,1,True
va96_6|trail15|monthly|rot,value_avg,monthly,True,,9269603.3,-0.07304,-0.006284,0.15436,1692043.48,-0.0407,-0.0641,-0.1749,14.1099,0.005063,0.9772,0.0247,2863817.45,20,1,True
va48_0|trail25|monthly|1shot,value_avg,monthly,False,,8789743.48,-0.121026,-0.010664,0.25572,3019978.51,-0.0417,-0.0574,-0.1558,23.3779,0.008924,0.9772,0.0439,4971029.65,20,1,True
va48_0|trail25|monthly|rot,value_avg,monthly,True,,8789743.48,-0.121026,-0.010664,0.25572,3019978.51,-0.0417,-0.0574,-0.1558,23.3779,0.008924,0.9772,0.0439,4971029.65,20,1,True
dipB|trail35|monthly|1shot,dip,monthly,False,,8068174.72,-0.193183,-0.017683,0.391985,5201531.89,-0.0451,-0.0255,-0.0645,35.4308,0.020971,0.972,0.1048,10000000.0,3,1,True
dipB|trail35|monthly|rot,dip,monthly,True,,8068174.72,-0.193183,-0.017683,0.391985,5201531.89,-0.0451,-0.0255,-0.0645,35.4308,0.020971,0.972,0.1048,10000000.0,3,1,True
lump|trail15|monthly|1shot,lump,monthly,False,,8693333.33,-0.130667,-0.011571,0.150304,1537777.78,-0.077,-0.0216,-0.2746,14.9964,9.8e-05,0.9993,0.0059,10000000.0,1,1,True
lump|trail15|monthly|rot,lump,monthly,True,,8693333.33,-0.130667,-0.011571,0.150304,1537777.78,-0.077,-0.0216,-0.2746,14.9964,9.8e-05,0.9993,0.0059,10000000.0,1,1,True
lump|trail25|monthly|1shot,lump,monthly,False,,7617777.78,-0.238222,-0.022361,0.25543,2613333.33,-0.0875,-0.0378,-0.2729,25.3747,0.00031,0.9993,0.0218,10000000.0,1,1,True
lump|trail25|monthly|rot,lump,monthly,True,,7617777.78,-0.238222,-0.022361,0.25543,2613333.33,-0.0875,-0.0378,-0.2729,25.3747,0.00031,0.9993,0.0218,10000000.0,1,1,True
